[Warning: OpenGL Startup options will be removed in a future release.] 
[Warning: Function narginchk has the same name as a MATLAB built-in. We suggest
you rename the function to avoid a potential name conflict.] 
[> In path (line 109)
In addpath (line 96)] 
============================================================
  CV Stress-Axis Diagnostic: CV-SDP vs Direct PSLR SCA
============================================================
  MC=100, CV grid=[0         0.1         0.2         0.3         0.4         0.5         0.6         0.7         0.8         0.9           1]
  Scenarios: S2 Higher Illumination, S3 More Targets, S4 Joint Stress
  N_T is fixed at 4 for all scenarios.
  Timed runs are quiet; solver-log replay is used for total IPM iterations.
------------------------------------------------------------
Scenario 1/3: S2 Higher Illumination
  N_T=4, N=16, L=4, Q=1.00, P_des=1.10 Pmax/N
CVX Warning:
   Models involving "log" or other functions in the log, exp, and entropy
   family are solved using an experimental successive approximation method.
   This method is slower and less reliable than the method CVX employs for
   other models. Please see the section of the user's guide entitled
       <a href="file:////home/wonill/matlab/cvx/doc/advanced.html#the-successive-approximation-method">The successive approximation method</a>
   for more details about the approach, and for instructions on how to
   suppress this warning message in the future.
[  0.0%   1/6600] CV-SDP S2-Illum MC 88/100 CV=0.0 | time=  4.26s | IPM=  230 | Solved | ETA 12.3h
[  5.9% 388/6600] Direct S4-Joint MC 91/100 CV=0.6 | time=  6.38s | IPM=  230 | Solved | ETA 18.9h
[  5.9% 389/6600] CV-SDP S4-Joint MC 91/100 CV=0.7 | time=  1.12s | IPM=  118 | Solved | ETA 18.9h
[  5.9% 390/6600] Direct S4-Joint MC 91/100 CV=0.7 | time=  6.16s | IPM=  220 | Solved | ETA 18.9h
[  5.9% 391/6600] CV-SDP S4-Joint MC 91/100 CV=0.8 | time=  1.10s | IPM=  115 | Solved | ETA 18.8h
[  5.9% 392/6600] Direct S4-Joint MC 91/100 CV=0.8 | time=  5.86s | IPM=  211 | Solved | ETA 18.8h
[  6.0% 393/6600] CV-SDP S4-Joint MC 91/100 CV=0.9 | time=  1.13s | IPM=  122 | Solved | ETA 18.8h
[  6.0% 394/6600] Direct S4-Joint MC 91/100 CV=0.9 | time=  5.45s | IPM=  205 | Solved | ETA 18.8h
[  6.0% 395/6600] CV-SDP S4-Joint MC 91/100 CV=1.0 | time=  1.02s | IPM=  117 | Solved | ETA 18.7h
[  6.0% 396/6600] Direct S4-Joint MC 91/100 CV=1.0 | time=  5.15s | IPM=  196 | Solved | ETA 18.7h
[  6.0% 397/6600] CV-SDP S4-Joint MC 92/100 CV=0.0 | time=  1.28s | IPM=  164 | Solved | ETA 18.7h
[  6.0% 398/6600] Direct S4-Joint MC 92/100 CV=0.0 | time=  1.75s | IPM=   49 | Infeasible | ETA 18.7h
[  6.0% 399/6600] CV-SDP S4-Joint MC 92/100 CV=0.1 | time=  0.91s | IPM=   98 | Solved | ETA 18.6h
[  6.1% 400/6600] Direct S4-Joint MC 92/100 CV=0.1 | time=  8.89s | IPM=  340 | Solved | ETA 18.6h
[  6.1% 401/6600] CV-SDP S4-Joint MC 92/100 CV=0.2 | time=  1.12s | IPM=  123 | Solved | ETA 18.6h
[  6.1% 402/6600] Direct S4-Joint MC 92/100 CV=0.2 | time=  9.01s | IPM=  337 | Solved | ETA 18.6h
[  6.1% 403/6600] CV-SDP S4-Joint MC 92/100 CV=0.3 | time=  1.17s | IPM=  124 | Solved | ETA 18.6h
[  6.1% 404/6600] Direct S4-Joint MC 92/100 CV=0.3 | time=  6.31s | IPM=  235 | Solved | ETA 18.6h
[  6.1% 405/6600] CV-SDP S4-Joint MC 92/100 CV=0.4 | time=  1.14s | IPM=  123 | Solved | ETA 18.6h
[  6.2% 406/6600] Direct S4-Joint MC 92/100 CV=0.4 | time=  5.80s | IPM=  211 | Solved | ETA 18.6h
[  6.2% 407/6600] CV-SDP S4-Joint MC 92/100 CV=0.5 | time=  1.10s | IPM=  119 | Solved | ETA 18.5h
[  6.2% 408/6600] Direct S4-Joint MC 92/100 CV=0.5 | time=  6.25s | IPM=  226 | Solved | ETA 18.5h
[  6.2% 409/6600] CV-SDP S4-Joint MC 92/100 CV=0.6 | time=  1.07s | IPM=  125 | Solved | ETA 18.5h
[  6.2% 410/6600] Direct S4-Joint MC 92/100 CV=0.6 | time=  6.31s | IPM=  230 | Solved | ETA 18.5h
[  6.2% 411/6600] CV-SDP S4-Joint MC 92/100 CV=0.7 | time=  1.15s | IPM=  125 | Solved | ETA 18.4h
[  6.2% 412/6600] Direct S4-Joint MC 92/100 CV=0.7 | time=  6.14s | IPM=  225 | Solved | ETA 18.5h
[  6.3% 413/6600] CV-SDP S4-Joint MC 92/100 CV=0.8 | time=  1.14s | IPM=  120 | Solved | ETA 18.4h
[  6.3% 414/6600] Direct S4-Joint MC 92/100 CV=0.8 | time=  5.78s | IPM=  216 | Solved | ETA 18.4h
[  6.3% 415/6600] CV-SDP S4-Joint MC 92/100 CV=0.9 | time=  1.08s | IPM=  116 | Solved | ETA 18.4h
[  6.3% 416/6600] Direct S4-Joint MC 92/100 CV=0.9 | time=  5.63s | IPM=  205 | Solved | ETA 18.4h
[  6.3% 417/6600] CV-SDP S4-Joint MC 92/100 CV=1.0 | time=  1.07s | IPM=  116 | Solved | ETA 18.3h
[  6.3% 418/6600] Direct S4-Joint MC 92/100 CV=1.0 | time=  5.38s | IPM=  192 | Solved | ETA 18.3h
[  6.3% 419/6600] CV-SDP S4-Joint MC 93/100 CV=0.0 | time=  1.43s | IPM=  180 | Solved | ETA 18.3h
[  6.4% 420/6600] Direct S4-Joint MC 93/100 CV=0.0 | time=  1.54s | IPM=   38 | Infeasible | ETA 18.3h
[  6.4% 421/6600] CV-SDP S4-Joint MC 93/100 CV=0.1 | time=  0.88s | IPM=   88 | Solved | ETA 18.2h
[  6.4% 422/6600] Direct S4-Joint MC 93/100 CV=0.1 | time=  9.04s | IPM=  344 | Solved | ETA 18.3h
[  6.4% 423/6600] CV-SDP S4-Joint MC 93/100 CV=0.2 | time=  0.87s | IPM=   88 | Solved | ETA 18.2h
[  6.4% 424/6600] Direct S4-Joint MC 93/100 CV=0.2 | time=  9.16s | IPM=  333 | Solved | ETA 18.2h
[  6.4% 425/6600] CV-SDP S4-Joint MC 93/100 CV=0.3 | time=  1.02s | IPM=  110 | Solved | ETA 18.2h
[  6.5% 426/6600] Direct S4-Joint MC 93/100 CV=0.3 | time=  9.66s | IPM=  386 | Solved | ETA 18.2h
[  6.5% 427/6600] CV-SDP S4-Joint MC 93/100 CV=0.4 | time=  1.04s | IPM=  110 | Solved | ETA 18.2h
[  6.5% 428/6600] Direct S4-Joint MC 93/100 CV=0.4 | time=  5.98s | IPM=  225 | Solved | ETA 18.2h
[  6.5% 429/6600] CV-SDP S4-Joint MC 93/100 CV=0.5 | time=  1.03s | IPM=  109 | Solved | ETA 18.2h
[  6.5% 430/6600] Direct S4-Joint MC 93/100 CV=0.5 | time=  6.17s | IPM=  226 | Solved | ETA 18.2h
[  6.5% 431/6600] CV-SDP S4-Joint MC 93/100 CV=0.6 | time=  1.04s | IPM=  115 | Solved | ETA 18.1h
[  6.5% 432/6600] Direct S4-Joint MC 93/100 CV=0.6 | time=  6.08s | IPM=  235 | Solved | ETA 18.1h
[  6.6% 433/6600] CV-SDP S4-Joint MC 93/100 CV=0.7 | time=  1.03s | IPM=  109 | Solved | ETA 18.1h
[  6.6% 434/6600] Direct S4-Joint MC 93/100 CV=0.7 | time=  5.93s | IPM=  224 | Solved | ETA 18.1h
[  6.6% 435/6600] CV-SDP S4-Joint MC 93/100 CV=0.8 | time=  1.07s | IPM=  119 | Solved | ETA 18.1h
[  6.6% 436/6600] Direct S4-Joint MC 93/100 CV=0.8 | time=  5.73s | IPM=  215 | Solved | ETA 18.1h
[  6.6% 437/6600] CV-SDP S4-Joint MC 93/100 CV=0.9 | time=  1.04s | IPM=  113 | Solved | ETA 18.0h
[  6.6% 438/6600] Direct S4-Joint MC 93/100 CV=0.9 | time=  5.60s | IPM=  205 | Solved | ETA 18.0h
[  6.7% 439/6600] CV-SDP S4-Joint MC 93/100 CV=1.0 | time=  1.06s | IPM=  116 | Solved | ETA 18.0h
[  6.7% 440/6600] Direct S4-Joint MC 93/100 CV=1.0 | time=  5.39s | IPM=  196 | Solved | ETA 18.0h
[  6.7% 441/6600] CV-SDP S4-Joint MC 94/100 CV=0.0 | time=  1.47s | IPM=  184 | Solved | ETA 18.0h
[  6.7% 442/6600] Direct S4-Joint MC 94/100 CV=0.0 | time=  1.53s | IPM=   37 | Infeasible | ETA 17.9h
[  6.7% 443/6600] CV-SDP S4-Joint MC 94/100 CV=0.1 | time=  0.87s | IPM=   88 | Solved | ETA 17.9h
[  6.7% 444/6600] Direct S4-Joint MC 94/100 CV=0.1 | time=  8.76s | IPM=  329 | Solved | ETA 17.9h
[  6.7% 445/6600] CV-SDP S4-Joint MC 94/100 CV=0.2 | time=  1.04s | IPM=  110 | Solved | ETA 17.9h
[  6.8% 446/6600] Direct S4-Joint MC 94/100 CV=0.2 | time=  9.07s | IPM=  349 | Solved | ETA 17.9h
[  6.8% 447/6600] CV-SDP S4-Joint MC 94/100 CV=0.3 | time=  1.06s | IPM=  115 | Solved | ETA 17.9h
[  6.8% 448/6600] Direct S4-Joint MC 94/100 CV=0.3 | time=  9.30s | IPM=  363 | Solved | ETA 17.9h
[  6.8% 449/6600] CV-SDP S4-Joint MC 94/100 CV=0.4 | time=  1.10s | IPM=  122 | Solved | ETA 17.9h
[  6.8% 450/6600] Direct S4-Joint MC 94/100 CV=0.4 | time=  9.01s | IPM=  340 | Solved | ETA 17.9h
[  6.8% 451/6600] CV-SDP S4-Joint MC 94/100 CV=0.5 | time=  1.06s | IPM=  116 | Solved | ETA 17.9h
[  6.8% 452/6600] Direct S4-Joint MC 94/100 CV=0.5 | time=  6.13s | IPM=  244 | Solved | ETA 17.9h
[  6.9% 453/6600] CV-SDP S4-Joint MC 94/100 CV=0.6 | time=  0.99s | IPM=  117 | Solved | ETA 17.8h
[  6.9% 454/6600] Direct S4-Joint MC 94/100 CV=0.6 | time=  5.66s | IPM=  235 | Solved | ETA 17.8h
[  6.9% 455/6600] CV-SDP S4-Joint MC 94/100 CV=0.7 | time=  1.00s | IPM=  116 | Solved | ETA 17.8h
[  6.9% 456/6600] Direct S4-Joint MC 94/100 CV=0.7 | time=  5.80s | IPM=  225 | Solved | ETA 17.8h
[  6.9% 457/6600] CV-SDP S4-Joint MC 94/100 CV=0.8 | time=  1.15s | IPM=  125 | Solved | ETA 17.8h
[  6.9% 458/6600] Direct S4-Joint MC 94/100 CV=0.8 | time=  5.69s | IPM=  216 | Solved | ETA 17.8h
[  7.0% 459/6600] CV-SDP S4-Joint MC 94/100 CV=0.9 | time=  1.05s | IPM=  116 | Solved | ETA 17.7h
[  7.0% 460/6600] Direct S4-Joint MC 94/100 CV=0.9 | time=  5.70s | IPM=  215 | Solved | ETA 17.7h
[  7.0% 461/6600] CV-SDP S4-Joint MC 94/100 CV=1.0 | time=  0.99s | IPM=  111 | Solved | ETA 17.7h
[  7.0% 462/6600] Direct S4-Joint MC 94/100 CV=1.0 | time=  5.33s | IPM=  197 | Solved | ETA 17.7h
Saved Figure 7 shard: /home/wonill/work/ISAC-AF-simulation/results/cv_stress_axis_pslr_only_S2S3S4_CV10_NT4_N16_MC100_shard_088_094.mat
